,League_x,playerId,NewName_x,teamName_x,positionText_x,Apps_x,Sub on_x,Minutes played_x,Rating_x,Goals total_x,Assists total_x,Yellow cards_x,Red cards_x,Shots_x,MOTM_x,Pass success rate_x,Tackles_x,Interceptions_x,Fouls_x,Offsides won_x,Clearances_x,Dribbled_x,Blocks_x,Keypasses_x,Dribbles won_x,Fouls given_x,Offsides given_x,Dispossessed_x,Turnovers_x,Passes_x,Accurate crosses_x,Accurate long passes_x,Accurate through balls_x,Challenges lost_x,Saves (six yard box)_x,Saves (penalty area)_x,Saves (out of the box)_x,Saves total_x,Shots (six yard box)_x,Shots (penalty area)_x,Shots (outside of the box)_x,Shots total_x,Shots open play_x,Shots set piece_x,Shots on target_x,Shots off target_x,Shots on post_x,Shots blocked_x,Shots header_x,Goal (six yard box)_x,Goal (penalty area)_x,Goal (outside of the box)_x,Goals_x,Goal open play_x,Goals set piece_x,Goals head_x,Dribbles lost_x,Dribbles total_x,Aerials lost_x,Aerias total_x,Aerials won_x,Assists_x,Year_x,Apps_y,Sub on_y,Minutes played_y,Rating_y,Goals total_y,Assists total_y,Yellow cards_y,Red cards_y,Shots_y,MOTM_y,Pass success rate_y,Tackles_y,Interceptions_y,Fouls_y,Offsides won_y,Clearances_y,Dribbled_y,Blocks_y,Keypasses_y,Dribbles won_y,Fouls given_y,Offsides given_y,Dispossessed_y,Turnovers_y,Passes_y,Accurate crosses_y,Accurate long passes_y,Accurate through balls_y,Challenges lost_y,Saves (six yard box)_y,Saves (penalty area)_y,Saves (out of the box)_y,Saves total_y,Shots (six yard box)_y,Shots (penalty area)_y,Shots (outside of the box)_y,Shots total_y,Shots open play_y,Shots set piece_y,Shots on target_y,Shots off target_y,Shots on post_y,Shots blocked_y,Shots header_y,Goal (six yard box)_y,Goal (penalty area)_y,Goal (outside of the box)_y,Goals_y,Goal open play_y,Goals set piece_y,Goals head_y,Dribbles lost_y,Dribbles total_y,Aerials lost_y,Aerias total_y,Aerials won_y,Assists_y,Year_y,Apps,Sub on,Minutes played,Rating,Goals total,Assists total,Yellow cards,Red cards,Shots,MOTM,Pass success rate,Tackles,Interceptions,Fouls,Offsides won,Clearances,Dribbled,Blocks,Keypasses,Dribbles won,Fouls given,Offsides given,Dispossessed,Turnovers,Passes,Accurate crosses,Accurate long passes,Accurate through balls,Challenges lost,Saves (six yard box),Saves (penalty area),Saves (out of the box),Saves total,Shots (six yard box),Shots (penalty area),Shots (outside of the box),Shots total,Shots open play,Shots set piece,Shots on target,Shots off target,Shots on post,Shots blocked,Shots header,Goal (six yard box),Goal (penalty area),Goal (outside of the box),Goals,Goal open play,Goals set piece,Goals head,Dribbles lost,Dribbles total,Aerials lost,Aerias total,Aerials won,Assists,Year
5114,English League Championship,270446,K. Phillips,Leeds,Midfielder,31,0,2714,7.199677419,1,2,7,1,0.419354839,4,81.58823529,2.806451613,1.258064516,1.35483871,0.0,1.322580645,1.548387097,0.35483871,1.935483871,0.483870968,1.225806452,0.0,0.64516129,1.129032258,54.83870968,1.967741935,5.258064516,0.032258065,1.548387097,0.0,0.0,0.0,0.0,0.0,0.032258065,0.387096774,0.419354839,0.193548387,0.225806452,0.129032258,0.193548387,0.0,0.096774194,0.0,0.0,0.032258065,0.0,0.032258065,0.032258065,0.0,0.0,0.193548387,0.677419355,1.419354839,3.322580645,1.903225806,0.064516129,2021,44.0,0.0,3684.0,6.983181818,1.0,3.0,9.0,1.0,0.795454545,2.0,82.0831714,2.636363636,1.340909091,1.454545455,0.159090909,2.568181818,1.159090909,0.340909091,0.636363636,0.522727273,0.704545455,0.0,0.590909091,0.977272727,58.47727273,0.295454545,4.590909091,0.0,1.159090909,0.0,0.0,0.0,0.0,0.090909091,0.227272727,0.477272727,0.795454545,0.409090909,0.386363636,0.159090909,0.477272727,0.0,0.159090909,0.25,0.022727273,0.0,0.0,0.022727273,0.0,0.022727273,0.022727273,0.181818182,0.704545455,2.159090909,4.75,2.590909091,0.068181818,2020.0,41.0,5.0,3200.0,6.875609756,7.0,3.0,13.0,0.0,1.073170732,2.0,72.35161533,2.56097561,1.317073171,1.804878049,0.024390244,1.682926829,1.658536585,0.243902439,0.658536585,0.43902439,0.487804878,0.048780488,1.097560976,1.317073171,32.46341463,0.170731707,2.146341463,0.0,1.658536585,0.0,0.0,0.0,0.0,0.073170732,0.341463415,0.658536585,1.073170732,0.609756098,0.43902439,0.317073171,0.512195122,0.024390244,0.243902439,0.170731707,0.0,0.12195122,0.048780488,0.170731707,0.12195122,0.048780488,0.0,0.219512195,0.658536585,3.268292683,5.390243902,2.12195122,0.073170732,2019.0
5114,English League Championship,270446,K. Phillips,Leeds,Midfielder,31,0,2714,7.199677419,1,2,7,1,0.419354839,4,81.58823529,2.806451613,1.258064516,1.35483871,0.0,1.322580645,1.548387097,0.35483871,1.935483871,0.483870968,1.225806452,0.0,0.64516129,1.129032258,54.83870968,1.967741935,5.258064516,0.032258065,1.548387097,0.0,0.0,0.0,0.0,0.0,0.032258065,0.387096774,0.419354839,0.193548387,0.225806452,0.129032258,0.193548387,0.0,0.096774194,0.0,0.0,0.032258065,0.0,0.032258065,0.032258065,0.0,0.0,0.193548387,0.677419355,1.419354839,3.322580645,1.903225806,0.064516129,2021,42.0,0.0,3504.0,6.981666667,1.0,3.0,8.0,1.0,0.80952381,2.0,82.13279678,2.642857143,1.357142857,1.428571429,0.166666667,2.5,1.095238095,0.333333333,0.523809524,0.547619048,0.738095238,0.0,0.571428571,0.976190476,59.16666667,0.166666667,4.666666667,0.0,1.095238095,0.0,0.0,0.0,0.0,0.095238095,0.238095238,0.476190476,0.80952381,0.404761905,0.404761905,0.166666667,0.476190476,0.0,0.166666667,0.261904762,0.023809524,0.0,0.0,0.023809524,0.0,0.023809524,0.023809524,0.19047619,0.738095238,2.095238095,4.666666667,2.571428571,0.071428571,2020.0,41.0,5.0,3200.0,6.875609756,7.0,3.0,13.0,0.0,1.073170732,2.0,72.35161533,2.56097561,1.317073171,1.804878049,0.024390244,1.682926829,1.658536585,0.243902439,0.658536585,0.43902439,0.487804878,0.048780488,1.097560976,1.317073171,32.46341463,0.170731707,2.146341463,0.0,1.658536585,0.0,0.0,0.0,0.0,0.073170732,0.341463415,0.658536585,1.073170732,0.609756098,0.43902439,0.317073171,0.512195122,0.024390244,0.243902439,0.170731707,0.0,0.12195122,0.048780488,0.170731707,0.12195122,0.048780488,0.0,0.219512195,0.658536585,3.268292683,5.390243902,2.12195122,0.073170732,2019.0
5114,English League Championship,270446,K. Phillips,Leeds,Midfielder,31,0,2714,7.199677419,1,2,7,1,0.419354839,4,81.58823529,2.806451613,1.258064516,1.35483871,0.0,1.322580645,1.548387097,0.35483871,1.935483871,0.483870968,1.225806452,0.0,0.64516129,1.129032258,54.83870968,1.967741935,5.258064516,0.032258065,1.548387097,0.0,0.0,0.0,0.0,0.0,0.032258065,0.387096774,0.419354839,0.193548387,0.225806452,0.129032258,0.193548387,0.0,0.096774194,0.0,0.0,0.032258065,0.0,0.032258065,0.032258065,0.0,0.0,0.193548387,0.677419355,1.419354839,3.322580645,1.903225806,0.064516129,2021,42.0,0.0,3504.0,6.981666667,1.0,3.0,8.0,1.0,0.80952381,2.0,82.13279678,2.642857143,1.357142857,1.428571429,0.166666667,2.5,1.095238095,0.333333333,0.523809524,0.547619048,0.738095238,0.0,0.571428571,0.976190476,59.16666667,0.166666667,4.666666667,0.0,1.159090909,0.0,0.0,0.0,0.0,0.090909091,0.227272727,0.477272727,0.795454545,0.409090909,0.386363636,0.159090909,0.477272727,0.0,0.159090909,0.25,0.022727273,0.0,0.0,0.022727273,0.0,0.022727273,0.022727273,0.181818182,0.704545455,2.159090909,4.75,2.590909091,0.068181818,2020.0,41.0,5.0,3200.0,6.875609756,7.0,3.0,13.0,0.0,1.073170732,2.0,72.35161533,2.56097561,1.317073171,1.804878049,0.024390244,1.682926829,1.658536585,0.243902439,0.658536585,0.43902439,0.487804878,0.048780488,1.097560976,1.317073171,32.46341463,0.170731707,2.146341463,0.0,1.658536585,0.0,0.0,0.0,0.0,0.073170732,0.341463415,0.658536585,1.073170732,0.609756098,0.43902439,0.317073171,0.512195122,0.024390244,0.243902439,0.170731707,0.0,0.12195122,0.048780488,0.170731707,0.12195122,0.048780488,0.0,0.219512195,0.658536585,3.268292683,5.390243902,2.12195122,0.073170732,2019.0
5115,English League Championship,29571,P. Hernández,Leeds,Midfielder,28,3,2115,7.192857143,6,6,4,0,2.285714286,2,76.97160883,1.535714286,0.571428571,0.642857143,0.0,0.25,1.678571429,0.071428571,2.321428571,1.071428571,0.607142857,0.107142857,0.892857143,1.678571429,56.60714286,0.678571429,4.142857143,0.178571429,1.678571429,0.0,0.0,0.0,0.0,0.035714286,1.178571429,1.071428571,2.285714286,1.821428571,0.321428571,0.714285714,0.785714286,0.107142857,0.785714286,0.107142857,0.035714286,0.107142857,0.071428571,0.214285714,0.178571429,0.0,0.035714286,0.821428571,1.892857143,0.678571429,0.857142857,0.178571429,0.214285714,2021,41.0,2.0,3515.0,7.265853659,12.0,12.0,6.0,0.0,2.707317073,5.0,74.69135802,1.634146341,0.512195122,0.365853659,0.024390244,0.536585366,1.317073171,0.024390244,2.975609756,1.073170732,0.634146341,0.219512195,1.0,1.707317073,59.26829268,1.487804878,4.707317073,0.195121951,1.307692308,0.0,0.0,0.0,0.0,0.076923077,1.384615385,1.333333333,2.794871795,2.307692308,0.461538462,0.820512821,1.076923077,0.0,0.897435897,0.076923077,0.051282051,0.179487179,0.076923077,0.307692308,0.307692308,0.0,0.051282051,1.205128205,2.282051282,0.948717949,1.102564103,0.153846154,0.307692308,2020.0,41.0,7.0,2978.0,6.96902439,7.0,8.0,5.0,0.0,1.756097561,5.0,71.10977081,1.243902439,0.853658537,0.512195122,0.0,0.756097561,1.756097561,0.024390244,2.292682927,1.414634146,0.87804878,0.073170732,1.146341463,1.585365854,40.43902439,1.170731707,2.512195122,0.195121951,1.756097561,0.0,0.0,0.0,0.0,0.073170732,0.804878049,0.87804878,1.756097561,1.414634146,0.243902439,0.43902439,0.707317073,0.024390244,0.609756098,0.073170732,0.048780488,0.073170732,0.048780488,0.170731707,0.12195122,0.024390244,0.0,1.463414634,2.87804878,0.926829268,1.292682927,0.365853659,0.195121951,2019.0
5115,English League Championship,29571,P. Hernández,Leeds,Midfielder,28,3,2115,7.192857143,6,6,4,0,2.285714286,2,76.97160883,1.535714286,0.571428571,0.642857143,0.0,0.25,1.678571429,0.071428571,2.321428571,1.071428571,0.607142857,0.107142857,0.892857143,1.678571429,56.60714286,0.678571429,4.142857143,0.178571429,1.678571429,0.0,0.0,0.0,0.0,0.035714286,1.178571429,1.071428571,2.285714286,1.821428571,0.321428571,0.714285714,0.785714286,0.107142857,0.785714286,0.107142857,0.035714286,0.107142857,0.071428571,0.214285714,0.178571429,0.0,0.035714286,0.821428571,1.892857143,0.678571429,0.857142857,0.178571429,0.214285714,2021,41.0,2.0,3515.0,7.265853659,12.0,12.0,6.0,0.0,2.707317073,5.0,74.69135802,1.634146341,0.512195122,0.365853659,0.024390244,0.536585366,1.317073171,0.024390244,2.975609756,1.073170732,0.634146341,0.219512195,1.0,1.707317073,59.26829268,1.487804878,4.707317073,0.195121951,1.317073171,0.0,0.0,0.0,0.0,0.073170732,1.365853659,1.268292683,2.707317073,2.243902439,0.43902439,0.780487805,1.024390244,0.0,0.902439024,0.073170732,0.048780488,0.170731707,0.073170732,0.292682927,0.292682927,0.0,0.048780488,1.195121951,2.268292683,0.951219512,1.097560976,0.146341463,0.292682927,2020.0,41.0,7.0,2978.0,6.96902439,7.0,8.0,5.0,0.0,1.756097561,5.0,71.10977081,1.243902439,0.853658537,0.512195122,0.0,0.756097561,1.756097561,0.024390244,2.292682927,1.414634146,0.87804878,0.073170732,1.146341463,1.585365854,40.43902439,1.170731707,2.512195122,0.195121951,1.756097561,0.0,0.0,0.0,0.0,0.073170732,0.804878049,0.87804878,1.756097561,1.414634146,0.243902439,0.43902439,0.707317073,0.024390244,0.609756098,0.073170732,0.048780488,0.073170732,0.048780488,0.170731707,0.12195122,0.024390244,0.0,1.463414634,2.87804878,0.926829268,1.292682927,0.365853659,0.195121951,2019.0
5115,English League Championship,29571,P. Hernández,Leeds,Midfielder,28,3,2115,7.192857143,6,6,4,0,2.285714286,2,76.97160883,1.535714286,0.571428571,0.642857143,0.0,0.25,1.678571429,0.071428571,2.321428571,1.071428571,0.607142857,0.107142857,0.892857143,1.678571429,56.60714286,0.678571429,4.142857143,0.178571429,1.678571429,0.0,0.0,0.0,0.0,0.035714286,1.178571429,1.071428571,2.285714286,1.821428571,0.321428571,0.714285714,0.785714286,0.107142857,0.785714286,0.107142857,0.035714286,0.107142857,0.071428571,0.214285714,0.178571429,0.0,0.035714286,0.821428571,1.892857143,0.678571429,0.857142857,0.178571429,0.214285714,2021,39.0,2.0,3335.0,7.296410256,12.0,12.0,5.0,0.0,2.794871795,5.0,75.13930562,1.641025641,0.538461538,0.384615385,0.025641026,0.487179487,1.307692308,0.025641026,2.974358974,1.076923077,0.615384615,0.230769231,0.948717949,1.717948718,59.82051282,1.435897436,4.794871795,0.179487179,1.307692308,0.0,0.0,0.0,0.0,0.076923077,1.384615385,1.333333333,2.794871795,2.307692308,0.461538462,0.820512821,1.076923077,0.0,0.897435897,0.076923077,0.051282051,0.179487179,0.076923077,0.307692308,0.307692308,0.0,0.051282051,1.205128205,2.282051282,0.948717949,1.102564103,0.153846154,0.307692308,2020.0,41.0,7.0,2978.0,6.96902439,7.0,8.0,5.0,0.0,1.756097561,5.0,71.10977081,1.243902439,0.853658537,0.512195122,0.0,0.756097561,1.756097561,0.024390244,2.292682927,1.414634146,0.87804878,0.073170732,1.146341463,1.585365854,40.43902439,1.170731707,2.512195122,0.195121951,1.756097561,0.0,0.0,0.0,0.0,0.073170732,0.804878049,0.87804878,1.756097561,1.414634146,0.243902439,0.43902439,0.707317073,0.024390244,0.609756098,0.073170732,0.048780488,0.073170732,0.048780488,0.170731707,0.12195122,0.024390244,0.0,1.463414634,2.87804878,0.926829268,1.292682927,0.365853659,0.195121951,2019.0
5115,English League Championship,29571,P. Hernández,Leeds,Midfielder,28,3,2115,7.192857143,6,6,4,0,2.285714286,2,76.97160883,1.535714286,0.571428571,0.642857143,0.0,0.25,1.678571429,0.071428571,2.321428571,1.071428571,0.607142857,0.107142857,0.892857143,1.678571429,56.60714286,0.678571429,4.142857143,0.178571429,1.678571429,0.0,0.0,0.0,0.0,0.035714286,1.178571429,1.071428571,2.285714286,1.821428571,0.321428571,0.714285714,0.785714286,0.107142857,0.785714286,0.107142857,0.035714286,0.107142857,0.071428571,0.214285714,0.178571429,0.0,0.035714286,0.821428571,1.892857143,0.678571429,0.857142857,0.178571429,0.214285714,2021,39.0,2.0,3335.0,7.296410256,12.0,12.0,5.0,0.0,2.794871795,5.0,75.13930562,1.641025641,0.538461538,0.384615385,0.025641026,0.487179487,1.307692308,0.025641026,2.974358974,1.076923077,0.615384615,0.230769231,0.948717949,1.717948718,59.82051282,1.435897436,4.794871795,0.179487179,1.317073171,0.0,0.0,0.0,0.0,0.073170732,1.365853659,1.268292683,2.707317073,2.243902439,0.43902439,0.780487805,1.024390244,0.0,0.902439024,0.073170732,0.048780488,0.170731707,0.073170732,0.292682927,0.292682927,0.0,0.048780488,1.195121951,2.268292683,0.951219512,1.097560976,0.146341463,0.292682927,2020.0,41.0,7.0,2978.0,6.96902439,7.0,8.0,5.0,0.0,1.756097561,5.0,71.10977081,1.243902439,0.853658537,0.512195122,0.0,0.756097561,1.756097561,0.024390244,2.292682927,1.414634146,0.87804878,0.073170732,1.146341463,1.585365854,40.43902439,1.170731707,2.512195122,0.195121951,1.756097561,0.0,0.0,0.0,0.0,0.073170732,0.804878049,0.87804878,1.756097561,1.414634146,0.243902439,0.43902439,0.707317073,0.024390244,0.609756098,0.073170732,0.048780488,0.073170732,0.048780488,0.170731707,0.12195122,0.024390244,0.0,1.463414634,2.87804878,0.926829268,1.292682927,0.365853659,0.195121951,2019.0
5116,English League Championship,37505,S. Morrison,Cardiff,Defender,27,1,2340,7.188888889,2,2,3,1,0.851851852,6,56.9637883,1.0,1.296296296,0.814814815,0.111111111,5.555555556,0.333333333,0.925925926,0.666666667,0.407407407,0.518518519,0.037037037,0.111111111,0.481481481,26.59259259,0.037037037,2.259259259,0.0,0.333333333,0.0,0.0,0.0,0.0,0.222222222,0.62962963,0.0,0.851851852,0.074074074,0.777777778,0.444444444,0.296296296,0.0,0.111111111,0.740740741,0.0,0.074074074,0.0,0.074074074,0.0,0.074074074,0.074074074,0.037037037,0.444444444,3.259259259,9.814814815,6.555555556,0.074074074,2021,34.0,0.0,3040.0,6.962647059,1.0,3.0,6.0,0.0,1.0,1.0,62.82225237,1.029411765,1.529411765,0.941176471,0.264705882,5.911764706,0.382352941,0.882352941,0.647058824,0.235294118,0.588235294,0.264705882,0.264705882,0.382352941,21.67647059,0.0,1.058823529,0.0,0.382352941,0.0,0.0,0.0,0.0,0.264705882,0.735294118,0.0,1.0,0.235294118,0.764705882,0.294117647,0.617647059,0.0,0.088235294,0.852941176,0.0,0.029411765,0.0,0.029411765,0.0,0.029411765,0.029411765,0.0,0.235294118,3.411764706,10.05882353,6.647058824,0.088235294,2020.0,39.0,1.0,3330.0,7.563333333,7.0,1.0,5.0,0.0,1.282051282,6.0,55.51378446,1.025641026,1.564102564,1.333333333,0.307692308,7.025641026,0.384615385,0.769230769,0.58974359,0.205128205,0.717948718,0.102564103,0.153846154,0.333333333,20.46153846,0.0,1.564102564,0.0,0.384615385,0.0,0.0,0.0,0.0,0.256410256,0.974358974,0.051282051,1.282051282,0.128205128,1.128205128,0.615384615,0.512820513,0.0,0.153846154,1.051282051,0.102564103,0.076923077,0.0,0.179487179,0.0,0.153846154,0.153846154,0.051282051,0.256410256,3.358974359,10.53846154,7.179487179,0.025641026,2019.0
5118,English League Championship,76050,J. McClean,Stoke,Midfielder,27,2,2226,7.161481481,6,3,7,0,1.259259259,1,66.7192429,2.111111111,0.62962963,1.259259259,0.111111111,1.518518519,1.037037037,0.111111111,1.518518519,1.259259259,0.962962963,0.333333333,1.222222222,1.703703704,23.48148148,1.888888889,0.888888889,0.0,1.037037037,0.0,0.0,0.0,0.0,0.259259259,0.777777778,0.222222222,1.259259259,0.962962963,0.222222222,0.481481481,0.444444444,0.0,0.333333333,0.222222222,0.148148148,0.074074074,0.0,0.222222222,0.148148148,0.074074074,0.037037037,0.851851852,2.111111111,2.148148148,4.777777778,2.62962963,0.111111111,2021,42.0,10.0,2949.0,6.808095238,3.0,6.0,11.0,0.0,1.571428571,1.0,67.94731065,1.404761905,0.5,0.880952381,0.0,1.047619048,0.642857143,0.047619048,0.738095238,1.238095238,1.095238095,0.214285714,1.071428571,1.714285714,21.69047619,0.833333333,0.571428571,0.0,0.642857143,0.0,0.0,0.0,0.0,0.047619048,0.857142857,0.666666667,1.571428571,1.19047619,0.333333333,0.428571429,0.666666667,0.071428571,0.476190476,0.30952381,0.023809524,0.0,0.047619048,0.071428571,0.047619048,0.023809524,0.0,0.904761905,2.142857143,2.595238095,4.452380952,1.857142857,0.142857143,2020.0,30.0,16.0,1397.0,6.382333333,1.0,0.0,7.0,0.0,1.0,0.0,72.42339833,1.333333333,0.633333333,1.166666667,0.0,0.5,1.5,0.133333333,0.6,0.766666667,0.4,0.166666667,0.933333333,1.0,11.96666667,0.633333333,0.166666667,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.533333333,0.466666667,1.0,0.733333333,0.166666667,0.2,0.5,0.0,0.3,0.033333333,0.0,0.0,0.033333333,0.033333333,0.0,0.0,0.0,0.6,1.366666667,0.733333333,1.266666667,0.533333333,0.0,2019.0
5119,English League Championship,228514,K. Pedersen,Birmingham,Defender,37,0,3330,7.161351351,4,2,2,0,0.837837838,3,72.23587224,2.702702703,1.648648649,0.864864865,0.378378378,2.594594595,0.702702703,0.432432432,0.621621622,1.054054054,0.513513514,0.081081081,0.540540541,0.864864865,33.0,0.216216216,1.945945946,0.0,0.702702703,0.0,0.0,0.0,0.0,0.189189189,0.459459459,0.189189189,0.837837838,0.216216216,0.621621622,0.297297297,0.405405405,0.027027027,0.135135135,0.432432432,0.081081081,0.0,0.027027027,0.108108108,0.027027027,0.081081081,0.054054054,0.405405405,1.459459459,2.702702703,6.72972973,4.027027027,0.054054054,2021,39.0,0.0,3450.0,7.090769231,1.0,2.0,7.0,1.0,0.179487179,1.0,63.93146979,2.256410256,2.692307692,1.230769231,0.179487179,4.564102564,0.538461538,0.487179487,0.435897436,0.615384615,0.384615385,0.025641026,0.615384615,0.717948718,28.43589744,0.384615385,1.923076923,0.0,0.538461538,0.0,0.0,0.0,0.0,0.0,0.076923077,0.102564103,0.179487179,0.128205128,0.051282051,0.076923077,0.051282051,0.0,0.051282051,0.051282051,0.0,0.025641026,0.0,0.025641026,0.025641026,0.0,0.0,0.384615385,1.0,1.615384615,4.948717949,3.333333333,0.051282051,2020.0,32.0,2.0,2726.0,7.2609375,1.0,4.0,2.0,0.0,0.3125,0.0,70.58353317,3.21875,2.125,0.96875,0.03125,3.5625,0.65625,0.28125,0.71875,0.9375,0.8125,0.0625,0.75,0.875,39.09375,0.5625,1.78125,0.0,0.65625,0.0,0.0,0.0,0.0,0.125,0.125,0.0625,0.3125,0.0625,0.25,0.15625,0.125,0.0,0.03125,0.125,0.03125,0.0,0.0,0.03125,0.0,0.03125,0.0,1.21875,2.15625,1.8125,4.875,3.0625,0.125,2019.0
5120,English League Championship,236503,F. Diédhiou,Bristol City,Forward,32,9,2306,7.1578125,10,1,3,1,2.1875,5,59.7826087,1.03125,0.375,1.90625,0.03125,1.625,0.75,0.125,0.84375,1.28125,1.125,0.5625,1.71875,2.75,17.25,0.0625,0.46875,0.09375,0.75,0.0,0.0,0.0,0.0,0.59375,1.0,0.59375,2.1875,1.375,0.65625,0.8125,0.8125,0.0625,0.5625,0.875,0.15625,0.15625,0.0,0.3125,0.1875,0.0625,0.125,0.96875,2.25,5.78125,11.15625,5.375,0.03125,2021,41.0,6.0,3192.0,7.035609756,13.0,2.0,5.0,0.0,2.780487805,1.0,61.54806492,0.682926829,0.048780488,1.43902439,0.024390244,1.585365854,0.487804878,0.048780488,0.87804878,0.707317073,1.512195122,0.658536585,1.829268293,3.390243902,19.53658537,0.0,0.243902439,0.0,0.487804878,0.0,0.0,0.0,0.0,0.365853659,1.756097561,0.658536585,2.780487805,1.902439024,0.658536585,0.87804878,1.243902439,0.12195122,0.658536585,1.073170732,0.073170732,0.243902439,0.0,0.317073171,0.219512195,0.048780488,0.097560976,0.804878049,1.512195122,6.341463415,11.97560976,5.634146341,0.048780488,2020.0,32.0,4.0,2341.0,6.9525,13.0,2.0,4.0,0.0,2.0,3.0,64.04293381,0.28125,0.1875,1.65625,0.0,0.90625,0.65625,0.09375,0.71875,0.96875,1.1875,0.59375,1.96875,2.71875,17.46875,0.0,0.375,0.0,0.65625,0.0,0.0,0.0,0.0,0.21875,1.1875,0.59375,2.0,1.65625,0.28125,0.75,0.65625,0.03125,0.59375,0.46875,0.125,0.28125,0.0,0.40625,0.28125,0.0625,0.15625,0.78125,1.75,4.9375,8.625,3.6875,0.0625,2019.0
5121,English League Championship,134331,J. Bryan,Fulham,Defender,35,2,2825,7.148571429,1,7,6,0,0.885714286,4,80.30864198,2.714285714,1.228571429,1.057142857,0.257142857,1.885714286,0.685714286,0.171428571,1.085714286,0.771428571,0.971428571,0.028571429,0.8,0.8,46.28571429,0.771428571,2.2,0.028571429,0.685714286,0.0,0.0,0.0,0.0,0.0,0.342857143,0.542857143,0.885714286,0.685714286,0.2,0.257142857,0.485714286,0.0,0.142857143,0.0,0.0,0.028571429,0.0,0.028571429,0.0,0.028571429,0.0,0.342857143,1.114285714,1.6,3.485714286,1.885714286,0.2,2021,28.0,1.0,2347.0,6.653928571,0.0,1.0,5.0,0.0,0.75,0.0,75.36842105,2.178571429,1.107142857,0.892857143,0.107142857,2.5,0.642857143,0.428571429,0.857142857,0.5,1.0,0.071428571,0.642857143,0.75,33.92857143,0.785714286,1.678571429,0.035714286,0.642857143,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.75,0.642857143,0.107142857,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464285714,0.964285714,1.321428571,2.428571429,1.107142857,0.035714286,2020.0,43.0,1.0,3740.0,7.343023256,5.0,3.0,11.0,0.0,1.11627907,4.0,70.41916168,2.930232558,1.813953488,1.046511628,0.093023256,3.139534884,1.046511628,0.302325581,0.790697674,1.720930233,1.627906977,0.093023256,1.0,1.209302326,38.8372093,0.76744186,2.790697674,0.023255814,1.046511628,0.0,0.0,0.0,0.0,0.023255814,0.325581395,0.76744186,1.11627907,0.76744186,0.325581395,0.302325581,0.418604651,0.023255814,0.395348837,0.046511628,0.023255814,0.023255814,0.069767442,0.11627907,0.069767442,0.046511628,0.023255814,0.627906977,2.348837209,1.186046512,2.930232558,1.744186047,0.069767442,2019.0
5127,English League Championship,138929,J. Brownhill,Bristol City,Midfielder,28,0,2460,7.092142857,5,2,4,0,1.071428571,3,80.34251675,1.714285714,1.285714286,1.035714286,0.035714286,1.357142857,0.785714286,0.321428571,1.285714286,0.678571429,0.857142857,0.071428571,0.5,1.071428571,47.96428571,1.0,2.535714286,0.0,0.785714286,0.0,0.0,0.0,0.0,0.0,0.392857143,0.678571429,1.071428571,0.821428571,0.25,0.464285714,0.392857143,0.0,0.214285714,0.178571429,0.0,0.142857143,0.035714286,0.178571429,0.178571429,0.0,0.035714286,0.464285714,1.142857143,1.392857143,3.285714286,1.892857143,0.071428571,2021,45.0,0.0,3978.0,6.978222222,5.0,4.0,5.0,1.0,2.044444444,2.0,75.55099949,1.377777778,1.355555556,0.933333333,0.044444444,1.355555556,0.555555556,0.266666667,0.8,0.688888889,0.955555556,0.044444444,0.555555556,1.0,43.35555556,0.4,1.888888889,0.0,0.555555556,0.0,0.0,0.0,0.0,0.133333333,0.355555556,1.555555556,2.044444444,1.288888889,0.711111111,0.688888889,0.911111111,0.111111111,0.444444444,0.133333333,0.044444444,0.022222222,0.044444444,0.111111111,0.088888889,0.022222222,0.022222222,0.466666667,1.155555556,1.2,3.2,2.0,0.088888889,2020.0,45.0,4.0,3639.0,6.874888889,5.0,6.0,8.0,0.0,1.311111111,1.0,76.11253197,1.155555556,0.8,1.155555556,0.022222222,1.511111111,0.844444444,0.244444444,1.0,0.911111111,0.911111111,0.133333333,0.755555556,1.311111111,43.44444444,0.533333333,2.555555556,0.022222222,0.844444444,0.0,0.0,0.0,0.0,0.022222222,0.488888889,0.8,1.311111111,0.955555556,0.355555556,0.488888889,0.533333333,0.044444444,0.288888889,0.022222222,0.0,0.066666667,0.044444444,0.111111111,0.111111111,0.0,0.022222222,0.266666667,1.177777778,1.688888889,3.066666667,1.377777778,0.133333333,2019.0
